Date,Time,DROPS_SCORE,FILLING,DRYING,RECYCLING,EMPTY,SHUTDOWN,STOP,COOLING,MANUAL
15-08-2024,07:57:25,329,false,true,false,false,false,false,false,false
15-08-2024,07:57:55,329,false,true,false,false,false,false,false,false
15-08-2024,07:58:25,330,false,true,false,false,false,false,false,false
15-08-2024,07:58:55,330,false,true,false,false,false,false,false,false
15-08-2024,07:59:25,330,false,true,false,false,false,false,false,false
15-08-2024,07:59:55,331,false,true,false,false,false,false,false,false
15-08-2024,08:00:25,331,false,true,false,false,false,false,false,false
15-08-2024,08:00:55,332,false,true,false,false,false,false,false,false
15-08-2024,08:01:25,332,false,true,false,false,false,false,false,false
15-08-2024,08:01:55,332,false,true,false,false,false,false,false,false
15-08-2024,08:02:25,333,false,true,false,false,false,false,false,false
15-08-2024,08:02:55,333,false,true,false,false,false,false,false,false
15-08-2024,08:03:25,334,false,true,false,false,false,false,false,false
15-08-2024,08:03:55,334,false,true,false,false,false,false,false,false
15-08-2024,08:04:25,334,false,true,false,false,false,false,false,false
15-08-2024,08:04:55,335,false,true,false,false,false,false,false,false
15-08-2024,08:05:25,335,false,true,false,false,false,false,false,false
15-08-2024,08:05:55,336,false,true,false,false,false,false,false,false
15-08-2024,08:06:25,336,false,true,false,false,false,false,false,false
15-08-2024,08:06:55,337,false,true,false,false,false,false,false,false
15-08-2024,08:07:25,337,false,true,false,false,false,false,false,false
15-08-2024,08:07:55,337,false,true,false,false,false,false,false,false
15-08-2024,08:08:25,338,false,true,false,false,false,false,false,false
15-08-2024,08:08:55,338,false,true,false,false,false,false,false,false
15-08-2024,08:09:25,339,false,true,false,false,false,false,false,false
15-08-2024,08:09:55,339,false,true,false,false,false,false,false,false
15-08-2024,08:10:25,340,false,true,false,false,false,false,false,false
15-08-2024,08:10:55,340,false,true,false,false,false,false,false,false
15-08-2024,08:11:25,340,false,true,false,false,false,false,false,false
15-08-2024,08:11:55,341,false,true,false,false,false,false,false,false
15-08-2024,08:12:25,341,false,true,false,false,false,false,false,false
15-08-2024,08:12:55,342,false,true,false,false,false,false,false,false
15-08-2024,08:13:25,342,false,true,false,false,false,false,false,false
15-08-2024,08:13:55,343,false,true,false,false,false,false,false,false
15-08-2024,08:14:25,343,false,true,false,false,false,false,false,false
15-08-2024,08:14:55,343,false,true,false,false,false,false,false,false
15-08-2024,08:15:25,344,false,true,false,false,false,false,false,false
15-08-2024,08:15:55,344,false,true,false,false,false,false,false,false
15-08-2024,08:16:25,345,false,true,false,false,false,false,false,false
15-08-2024,08:16:55,345,false,true,false,false,false,false,false,false
15-08-2024,08:17:25,346,false,true,false,false,false,false,false,false
15-08-2024,08:17:55,346,false,true,false,false,false,false,false,false
15-08-2024,08:18:25,347,false,true,false,false,false,false,false,false
15-08-2024,08:18:55,347,false,true,false,false,false,false,false,false
15-08-2024,08:19:25,347,false,true,false,false,false,false,false,false
15-08-2024,08:19:55,348,false,true,false,false,false,false,false,false
15-08-2024,08:20:25,348,false,true,false,false,false,false,false,false
15-08-2024,08:20:55,349,false,true,false,false,false,false,false,false
15-08-2024,08:21:25,349,false,true,false,false,false,false,false,false
15-08-2024,08:21:55,350,false,true,false,false,false,false,false,false
15-08-2024,08:22:25,350,false,true,false,false,false,false,false,false
15-08-2024,08:22:55,351,false,true,false,false,false,false,false,false
15-08-2024,08:23:25,351,false,true,false,false,false,false,false,false
15-08-2024,08:23:55,352,false,true,false,false,false,false,false,false
15-08-2024,08:24:25,352,false,true,false,false,false,false,false,false
15-08-2024,08:24:55,352,false,true,false,false,false,false,false,false
15-08-2024,08:25:25,353,false,true,false,false,false,false,false,false
15-08-2024,08:25:55,353,false,true,false,false,false,false,false,false
15-08-2024,08:26:25,354,false,true,false,false,false,false,false,false
15-08-2024,08:26:55,354,false,true,false,false,false,false,false,false
15-08-2024,08:27:25,355,false,true,false,false,false,false,false,false
15-08-2024,08:27:55,355,false,true,false,false,false,false,false,false
15-08-2024,08:28:25,356,false,true,false,false,false,false,false,false
15-08-2024,08:28:55,356,false,true,false,false,false,false,false,false
15-08-2024,08:29:25,357,false,true,false,false,false,false,false,false
15-08-2024,08:29:55,357,false,true,false,false,false,false,false,false
15-08-2024,08:30:25,358,false,true,false,false,false,false,false,false
15-08-2024,08:30:55,358,false,true,false,false,false,false,false,false
15-08-2024,08:31:25,358,false,true,false,false,false,false,false,false
15-08-2024,08:31:55,359,false,true,false,false,false,false,false,false
15-08-2024,08:32:25,359,false,true,false,false,false,false,false,false
15-08-2024,08:32:55,360,false,true,false,false,false,false,false,false
15-08-2024,08:33:25,360,false,true,false,false,false,false,false,false
15-08-2024,08:33:55,361,false,true,false,false,false,false,false,false
15-08-2024,08:34:25,361,false,true,false,false,false,false,false,false
15-08-2024,08:34:55,362,false,true,false,false,false,false,false,false
15-08-2024,08:35:25,362,false,true,false,false,false,false,false,false
15-08-2024,08:35:55,363,false,true,false,false,false,false,false,false
15-08-2024,08:36:25,363,false,true,false,false,false,false,false,false
15-08-2024,08:36:55,364,false,true,false,false,false,false,false,false
15-08-2024,08:37:25,364,false,true,false,false,false,false,false,false
15-08-2024,08:37:55,364,false,true,false,false,false,false,false,false
15-08-2024,08:38:25,365,false,true,false,false,false,false,false,false
15-08-2024,08:38:55,365,false,true,false,false,false,false,false,false
15-08-2024,08:39:25,366,false,true,false,false,false,false,false,false
15-08-2024,08:39:55,366,false,true,false,false,false,false,false,false
15-08-2024,08:40:25,367,false,true,false,false,false,false,false,false
15-08-2024,08:40:55,367,false,true,false,false,false,false,false,false
15-08-2024,08:41:25,368,false,true,false,false,false,false,false,false
15-08-2024,08:41:55,368,false,true,false,false,false,false,false,false
15-08-2024,08:42:25,369,false,true,false,false,false,false,false,false
15-08-2024,08:42:55,369,false,true,false,false,false,false,false,false
15-08-2024,08:43:25,370,false,true,false,false,false,false,false,false
15-08-2024,08:43:55,370,false,true,false,false,false,false,false,false
15-08-2024,08:44:25,370,false,true,false,false,false,false,false,false
15-08-2024,08:44:55,371,false,true,false,false,false,false,false,false
15-08-2024,08:45:25,371,false,true,false,false,false,false,false,false
15-08-2024,08:45:55,372,false,true,false,false,false,false,false,false
15-08-2024,08:46:25,372,false,true,false,false,false,false,false,false
15-08-2024,08:46:55,373,false,true,false,false,false,false,false,false
15-08-2024,08:47:25,373,false,true,false,false,false,false,false,false
15-08-2024,08:47:55,374,false,true,false,false,false,false,false,false
15-08-2024,08:48:25,374,false,true,false,false,false,false,false,false
15-08-2024,08:48:55,375,false,true,false,false,false,false,false,false
15-08-2024,08:49:25,375,false,true,false,false,false,false,false,false
15-08-2024,08:49:55,376,false,true,false,false,false,false,false,false
15-08-2024,08:50:25,376,false,true,false,false,false,false,false,false
15-08-2024,08:50:55,376,false,true,false,false,false,false,false,false
15-08-2024,08:51:25,377,false,true,false,false,false,false,false,false
15-08-2024,08:51:55,377,false,true,false,false,false,false,false,false
15-08-2024,08:52:25,378,false,true,false,false,false,false,false,false
15-08-2024,08:52:55,378,false,true,false,false,false,false,false,false
15-08-2024,08:53:25,379,false,true,false,false,false,false,false,false
15-08-2024,08:53:55,379,false,true,false,false,false,false,false,false
15-08-2024,08:54:25,380,false,true,false,false,false,false,false,false
15-08-2024,08:54:55,380,false,true,false,false,false,false,false,false
15-08-2024,08:55:25,381,false,true,false,false,false,false,false,false
15-08-2024,08:55:55,381,false,true,false,false,false,false,false,false
15-08-2024,08:56:25,382,false,true,false,false,false,false,false,false
15-08-2024,08:56:55,382,false,true,false,false,false,false,false,false
15-08-2024,08:57:25,382,false,true,false,false,false,false,false,false
15-08-2024,08:57:55,383,false,true,false,false,false,false,false,false
15-08-2024,08:58:25,383,false,true,false,false,false,false,false,false
15-08-2024,08:58:55,384,false,true,false,false,false,false,false,false
15-08-2024,08:59:25,384,false,true,false,false,false,false,false,false
15-08-2024,08:59:55,385,false,true,false,false,false,false,false,false
15-08-2024,09:00:25,385,false,true,false,false,false,false,false,false
15-08-2024,09:00:55,386,false,true,false,false,false,false,false,false
15-08-2024,09:01:25,386,false,true,false,false,false,false,false,false
15-08-2024,09:01:55,387,false,true,false,false,false,false,false,false
15-08-2024,09:02:25,387,false,true,false,false,false,false,false,false
15-08-2024,09:02:55,388,false,true,false,false,false,false,false,false
15-08-2024,09:03:25,388,false,true,false,false,false,false,false,false
15-08-2024,09:03:55,388,false,true,false,false,false,false,false,false
15-08-2024,09:04:25,389,false,true,false,false,false,false,false,false
15-08-2024,09:04:55,389,false,true,false,false,false,false,false,false
15-08-2024,09:05:25,390,false,true,false,false,false,false,false,false
15-08-2024,09:05:55,390,false,true,false,false,false,false,false,false
15-08-2024,09:06:25,391,false,true,false,false,false,false,false,false
15-08-2024,09:06:55,391,false,true,false,false,false,false,false,false
15-08-2024,09:07:25,392,false,true,false,false,false,false,false,false
15-08-2024,09:07:55,392,false,true,false,false,false,false,false,false
15-08-2024,09:08:25,393,false,true,false,false,false,false,false,false
15-08-2024,09:08:55,393,false,true,false,false,false,false,false,false
15-08-2024,09:09:25,394,false,true,false,false,false,false,false,false
15-08-2024,09:09:55,394,false,true,false,false,false,false,false,false
15-08-2024,09:10:25,394,false,true,false,false,false,false,false,false
15-08-2024,09:10:55,395,false,true,false,false,false,false,false,false
15-08-2024,09:11:25,395,false,true,false,false,false,false,false,false
15-08-2024,09:11:55,396,false,true,false,false,false,false,false,false
15-08-2024,09:12:25,396,false,true,false,false,false,false,false,false
15-08-2024,09:12:55,397,false,true,false,false,false,false,false,false
15-08-2024,09:13:25,397,false,true,false,false,false,false,false,false
15-08-2024,09:13:55,398,false,true,false,false,false,false,false,false
15-08-2024,09:14:25,398,false,true,false,false,false,false,false,false
15-08-2024,09:14:55,399,false,true,false,false,false,false,false,false
15-08-2024,09:15:25,399,false,true,false,false,false,false,false,false
15-08-2024,09:15:55,400,false,true,false,false,false,false,false,false
15-08-2024,09:16:25,400,false,true,false,false,false,false,false,false
15-08-2024,09:16:55,400,false,true,false,false,false,false,false,false
15-08-2024,09:17:25,401,false,true,false,false,false,false,false,false
15-08-2024,09:17:55,401,false,true,false,false,false,false,false,false
15-08-2024,09:18:25,402,false,true,false,false,false,false,false,false
15-08-2024,09:18:55,402,false,true,false,false,false,false,false,false
15-08-2024,09:19:25,403,false,true,false,false,false,false,false,false
15-08-2024,09:19:55,403,false,true,false,false,false,false,false,false
15-08-2024,09:20:25,404,false,true,false,false,false,false,false,false
15-08-2024,09:20:55,404,false,true,false,false,false,false,false,false
15-08-2024,09:21:25,405,false,true,false,false,false,false,false,false
15-08-2024,09:21:55,405,false,true,false,false,false,false,false,false
15-08-2024,09:22:25,406,false,true,false,false,false,false,false,false
15-08-2024,09:22:55,406,false,true,false,false,false,false,false,false
15-08-2024,09:23:25,406,false,true,false,false,false,false,false,false
15-08-2024,09:23:55,407,false,true,false,false,false,false,false,false
15-08-2024,09:24:25,407,false,true,false,false,false,false,false,false
15-08-2024,09:24:55,408,false,true,false,false,false,false,false,false
15-08-2024,09:25:25,408,false,true,false,false,false,false,false,false
15-08-2024,09:25:55,409,false,true,false,false,false,false,false,false
15-08-2024,09:26:25,409,false,true,false,false,false,false,false,false
15-08-2024,09:26:55,410,false,true,false,false,false,false,false,false
15-08-2024,09:27:25,410,false,true,false,false,false,false,false,false
15-08-2024,09:27:55,411,false,true,false,false,false,false,false,false
15-08-2024,09:28:25,411,false,true,false,false,false,false,false,false
15-08-2024,09:28:55,412,false,true,false,false,false,false,false,false
15-08-2024,09:29:25,412,false,true,false,false,false,false,false,false
15-08-2024,09:29:55,412,false,true,false,false,false,false,false,false
15-08-2024,09:30:25,413,false,true,false,false,false,false,false,false
15-08-2024,09:30:55,413,false,true,false,false,false,false,false,false
15-08-2024,09:31:25,414,false,true,false,false,false,false,false,false
15-08-2024,09:31:55,414,false,true,false,false,false,false,false,false
15-08-2024,09:32:25,415,false,true,false,false,false,false,false,false
15-08-2024,09:32:55,415,false,true,false,false,false,false,false,false
15-08-2024,09:33:25,416,false,true,false,false,false,false,false,false
