Date,Time,GRAIN_TYPE,DROPS_SCORE,DRY_MOISTURE,DRY_TEMP,DRY_NATURE,WET_MOISTURE,WET_TEMP,WET_NATURE
12-08-2024,00:53:30,,5049,,,,,,
12-08-2024,00:54:00,,5049,,,,,,
12-08-2024,00:54:30,,5049,,,,,,
12-08-2024,00:55:00,,5049,,,,,,
12-08-2024,00:55:30,,5049,,,,,,
12-08-2024,00:56:00,,5049,,,,,,
12-08-2024,00:56:30,,5049,,,,,,
12-08-2024,00:57:00,,5049,,,,,,
12-08-2024,00:57:30,,5049,,,,,,
12-08-2024,00:58:00,,5049,,,,,,
12-08-2024,00:58:30,,5049,,,,,,
12-08-2024,00:59:00,,5049,,,,,,
12-08-2024,00:59:30,,5049,,,,,,
12-08-2024,01:00:00,,5049,,,,,,
12-08-2024,01:00:30,,5049,,,,,,
12-08-2024,01:01:00,,5049,,,,,,
12-08-2024,01:01:30,,5049,,,,,,
12-08-2024,01:02:00,,5049,,,,,,
12-08-2024,01:02:30,,5049,,,,,,
12-08-2024,01:03:00,,5049,,,,,,
12-08-2024,01:03:30,,5049,,,,,,
12-08-2024,01:04:00,,5049,,,,,,
12-08-2024,01:04:30,,5049,,,,,,
12-08-2024,01:05:00,,5049,,,,,,
12-08-2024,01:05:30,,5049,,,,,,
12-08-2024,01:06:00,,5049,,,,,,
12-08-2024,01:06:30,,5049,,,,,,
12-08-2024,01:07:00,,5049,,,,,,
12-08-2024,01:07:30,,5049,,,,,,
12-08-2024,01:08:00,,5049,,,,,,
12-08-2024,01:08:30,,5049,,,,,,
12-08-2024,01:09:00,,5049,,,,,,
12-08-2024,01:09:30,,5049,,,,,,
12-08-2024,01:10:00,,5049,,,,,,
12-08-2024,01:10:30,,5049,,,,,,
12-08-2024,01:11:00,,5049,,,,,,
12-08-2024,01:11:30,,5049,,,,,,
12-08-2024,01:12:00,,5049,,,,,,
12-08-2024,01:12:30,,5049,,,,,,
12-08-2024,01:13:00,,5049,,,,,,
12-08-2024,01:13:30,,5049,,,,,,
12-08-2024,01:14:00,,5049,,,,,,
12-08-2024,01:14:30,,5049,,,,,,
12-08-2024,01:15:00,,5049,,,,,,
12-08-2024,01:15:30,,5049,,,,,,
12-08-2024,01:16:00,,5049,,,,,,
12-08-2024,01:16:30,,5049,,,,,,
12-08-2024,01:17:00,,5049,,,,,,
12-08-2024,01:17:30,,5049,,,,,,
12-08-2024,01:18:00,,5049,,,,,,
12-08-2024,01:18:30,,5049,,,,,,
12-08-2024,01:19:00,,5049,,,,,,
12-08-2024,01:19:30,,5049,,,,,,
12-08-2024,01:20:00,,5049,,,,,,
12-08-2024,01:20:30,,5049,,,,,,
12-08-2024,01:21:00,,5049,,,,,,
12-08-2024,01:21:30,,5049,,,,,,
12-08-2024,01:22:00,,5049,,,,,,
12-08-2024,01:22:30,,5049,,,,,,
12-08-2024,01:23:00,,5049,,,,,,
12-08-2024,01:23:30,,5049,,,,,,
12-08-2024,01:24:00,,5049,,,,,,
12-08-2024,01:24:30,,5049,,,,,,
12-08-2024,01:25:00,,5049,,,,,,
12-08-2024,01:25:30,,5049,,,,,,
12-08-2024,01:26:00,,5049,,,,,,
12-08-2024,01:26:30,,5049,,,,,,
12-08-2024,01:27:00,,5049,,,,,,
12-08-2024,01:27:30,,5049,,,,,,
12-08-2024,01:28:00,,5049,,,,,,
12-08-2024,01:28:30,,5049,,,,,,
12-08-2024,01:29:00,,5049,,,,,,
12-08-2024,01:29:30,,5049,,,,,,
12-08-2024,01:30:00,,5049,,,,,,
12-08-2024,01:30:30,,5049,,,,,,
12-08-2024,01:31:00,,5049,,,,,,
12-08-2024,01:31:30,,5049,,,,,,
12-08-2024,01:32:00,,5049,,,,,,
12-08-2024,01:32:30,,5049,,,,,,
12-08-2024,01:33:00,,5049,,,,,,
12-08-2024,01:33:30,,5049,,,,,,
12-08-2024,01:34:00,,5049,,,,,,
12-08-2024,01:34:30,,5049,,,,,,
12-08-2024,01:35:00,,5049,,,,,,
12-08-2024,01:35:30,,5049,,,,,,
12-08-2024,01:36:00,,5049,,,,,,
12-08-2024,01:36:30,,5049,,,,,,
12-08-2024,01:37:00,,5049,,,,,,
12-08-2024,01:37:30,,5049,,,,,,
12-08-2024,01:38:00,,5049,,,,,,
12-08-2024,01:38:30,,5049,,,,,,
12-08-2024,01:39:00,,5049,,,,,,
12-08-2024,01:39:30,,5049,,,,,,
12-08-2024,01:40:00,,5049,,,,,,
12-08-2024,01:40:30,,5049,,,,,,
12-08-2024,01:41:00,,5049,,,,,,
12-08-2024,01:41:30,,5049,,,,,,
12-08-2024,01:42:00,,5049,,,,,,
12-08-2024,01:42:30,,5049,,,,,,
12-08-2024,01:43:00,,5049,,,,,,
12-08-2024,01:43:30,,5049,,,,,,
12-08-2024,01:44:00,,5049,,,,,,
12-08-2024,01:44:30,,5049,,,,,,
12-08-2024,01:45:00,,5049,,,,,,
12-08-2024,01:45:30,,5049,,,,,,
12-08-2024,01:46:00,,5049,,,,,,
12-08-2024,01:46:30,,5049,,,,,,
12-08-2024,01:47:00,,5049,,,,,,
12-08-2024,01:47:30,,5049,,,,,,
12-08-2024,01:48:00,,5049,,,,,,
12-08-2024,01:48:30,,5049,,,,,,
12-08-2024,01:49:00,,5049,,,,,,
12-08-2024,01:49:30,,5049,,,,,,
12-08-2024,01:50:00,,5049,,,,,,
12-08-2024,01:50:30,,5049,,,,,,
12-08-2024,01:51:00,,5049,,,,,,
12-08-2024,01:51:30,,5049,,,,,,
12-08-2024,01:52:00,,5049,,,,,,
12-08-2024,01:52:30,,5049,,,,,,
12-08-2024,01:53:00,,5049,,,,,,
12-08-2024,01:53:30,,5049,,,,,,
12-08-2024,01:54:00,,5049,,,,,,
12-08-2024,01:54:30,,5049,,,,,,
12-08-2024,01:55:00,,5049,,,,,,
12-08-2024,01:55:30,,5049,,,,,,
12-08-2024,01:56:00,,5049,,,,,,
12-08-2024,01:56:30,,5049,,,,,,
12-08-2024,01:57:00,,5049,,,,,,
12-08-2024,01:57:30,,5049,,,,,,
12-08-2024,01:58:00,,5049,,,,,,
12-08-2024,01:58:30,,5049,,,,,,
12-08-2024,01:59:00,,5049,,,,,,
12-08-2024,01:59:30,,5049,,,,,,
12-08-2024,02:00:00,,5049,,,,,,
12-08-2024,02:00:30,,5049,,,,,,
12-08-2024,02:01:00,,5049,,,,,,
12-08-2024,02:01:30,,5049,,,,,,
12-08-2024,02:02:00,,5049,,,,,,
12-08-2024,02:02:30,,5049,,,,,,
12-08-2024,02:03:00,,5049,,,,,,
12-08-2024,02:03:30,,5049,,,,,,
12-08-2024,02:04:00,,5049,,,,,,
12-08-2024,02:04:30,,5049,,,,,,
12-08-2024,02:05:00,,5049,,,,,,
12-08-2024,02:05:30,,5049,,,,,,
12-08-2024,02:06:00,,5049,,,,,,
12-08-2024,02:06:30,,5049,,,,,,
12-08-2024,02:07:00,,5049,,,,,,
12-08-2024,02:07:30,,5049,,,,,,
12-08-2024,02:08:00,,5049,,,,,,
12-08-2024,02:08:30,,5049,,,,,,
12-08-2024,02:09:00,,5049,,,,,,
12-08-2024,02:09:30,,5049,,,,,,
12-08-2024,02:10:00,,5049,,,,,,
12-08-2024,02:10:30,,5049,,,,,,
12-08-2024,02:11:00,,5049,,,,,,
12-08-2024,02:11:30,,5049,,,,,,
12-08-2024,02:12:00,,5049,,,,,,
12-08-2024,02:12:30,,5049,,,,,,
12-08-2024,02:13:00,,5049,,,,,,
12-08-2024,02:13:30,,5049,,,,,,
12-08-2024,02:14:00,,5049,,,,,,
12-08-2024,02:14:30,,5049,,,,,,
12-08-2024,02:15:00,,5049,,,,,,
12-08-2024,02:15:30,,5049,,,,,,
12-08-2024,02:16:00,,5049,,,,,,
12-08-2024,02:16:30,,5049,,,,,,
12-08-2024,02:17:00,,5049,,,,,,
12-08-2024,02:17:30,,5049,,,,,,
12-08-2024,02:18:00,,5049,,,,,,
12-08-2024,02:18:30,,5049,,,,,,
12-08-2024,02:26:31,,5049,,,,,,
12-08-2024,02:27:01,,5049,,,,,,
12-08-2024,02:27:31,,5049,,,,,,
12-08-2024,02:28:01,,5049,,,,,,
12-08-2024,02:28:31,,5049,,,,,,
12-08-2024,02:29:01,,5049,,,,,,
12-08-2024,02:29:31,,5049,,,,,,
12-08-2024,02:30:01,,5049,,,,,,
12-08-2024,02:30:31,,5049,,,,,,
12-08-2024,02:31:01,,5049,,,,,,
12-08-2024,02:31:31,,5049,,,,,,
12-08-2024,02:32:01,,5049,,,,,,
12-08-2024,02:32:31,,5049,,,,,,
12-08-2024,02:33:01,,5049,,,,,,
12-08-2024,02:33:31,,5049,,,,,,
12-08-2024,02:34:01,,5049,,,,,,
12-08-2024,02:34:31,,5049,,,,,,
12-08-2024,02:35:01,,5049,,,,,,
12-08-2024,02:35:31,,5049,,,,,,
12-08-2024,02:36:01,,5049,,,,,,
12-08-2024,02:36:31,,5049,,,,,,
12-08-2024,02:37:01,,5049,,,,,,
12-08-2024,02:37:31,,5049,,,,,,
12-08-2024,02:38:01,,5049,,,,,,
12-08-2024,02:38:31,,5049,,,,,,
12-08-2024,02:39:01,,5049,,,,,,
12-08-2024,02:39:31,,5049,,,,,,
12-08-2024,02:40:01,,5049,,,,,,
12-08-2024,02:40:31,,5049,,,,,,
12-08-2024,02:41:01,,5049,,,,,,
12-08-2024,02:41:31,,5049,,,,,,
12-08-2024,02:42:01,,5049,,,,,,
12-08-2024,02:42:31,,5049,,,,,,
12-08-2024,02:43:01,,5049,,,,,,
12-08-2024,02:43:31,,5049,,,,,,
12-08-2024,02:44:01,,5049,,,,,,
12-08-2024,02:44:31,,5049,,,,,,
12-08-2024,02:45:01,,5049,,,,,,
12-08-2024,02:45:31,,5049,,,,,,
12-08-2024,02:46:01,,5049,,,,,,
12-08-2024,02:46:31,,5049,,,,,,
12-08-2024,02:47:01,,5049,,,,,,
12-08-2024,02:47:31,,5049,,,,,,
12-08-2024,02:48:01,,5049,,,,,,
12-08-2024,02:48:31,,5049,,,,,,
12-08-2024,02:49:01,,5049,,,,,,
12-08-2024,02:49:31,,5049,,,,,,
12-08-2024,02:50:01,,5049,,,,,,
12-08-2024,02:50:31,,5049,,,,,,
12-08-2024,02:51:01,,5049,,,,,,
12-08-2024,02:51:31,,5049,,,,,,
12-08-2024,02:52:01,,5049,,,,,,
12-08-2024,02:52:31,,5049,,,,,,
12-08-2024,02:53:01,,5049,,,,,,
12-08-2024,02:53:31,,5049,,,,,,
12-08-2024,02:54:01,,5049,,,,,,
12-08-2024,02:54:31,,5049,,,,,,
12-08-2024,02:55:01,,5049,,,,,,
12-08-2024,02:55:31,,5049,,,,,,
12-08-2024,02:56:01,,5049,,,,,,
12-08-2024,02:56:31,,5049,,,,,,
12-08-2024,02:57:01,,5049,,,,,,
12-08-2024,02:57:31,,5049,,,,,,
12-08-2024,02:58:01,,5049,,,,,,
12-08-2024,02:58:31,,5049,,,,,,
12-08-2024,02:59:01,,5049,,,,,,
12-08-2024,02:59:31,,5049,,,,,,
12-08-2024,03:00:01,,5049,,,,,,
12-08-2024,03:00:31,,5049,,,,,,
12-08-2024,03:01:01,,5049,,,,,,
12-08-2024,03:01:31,,5049,,,,,,
12-08-2024,03:02:01,,5049,,,,,,
12-08-2024,03:02:31,,5049,,,,,,
12-08-2024,03:03:01,,5049,,,,,,
12-08-2024,03:03:31,,5049,,,,,,
12-08-2024,03:04:01,,5049,,,,,,
12-08-2024,03:04:31,,5049,,,,,,
12-08-2024,03:05:01,,5049,,,,,,
12-08-2024,03:05:31,,5049,,,,,,
12-08-2024,03:06:01,,5049,,,,,,
12-08-2024,03:06:31,,5049,,,,,,
12-08-2024,03:07:01,,5049,,,,,,
12-08-2024,03:07:31,,5049,,,,,,
12-08-2024,03:08:01,,5049,,,,,,
12-08-2024,03:08:31,,5049,,,,,,
12-08-2024,03:09:01,,5049,,,,,,
12-08-2024,03:09:31,,5049,,,,,,
12-08-2024,03:10:01,,5049,,,,,,
12-08-2024,03:10:31,,5049,,,,,,
12-08-2024,03:11:01,,5049,,,,,,
12-08-2024,03:11:31,,5049,,,,,,
12-08-2024,03:12:01,,5049,,,,,,
12-08-2024,03:12:31,,5049,,,,,,
12-08-2024,03:13:01,,5049,,,,,,
12-08-2024,03:13:31,,5049,,,,,,
12-08-2024,03:14:01,,5049,,,,,,
12-08-2024,03:14:31,,5049,,,,,,
12-08-2024,03:15:01,,5049,,,,,,
12-08-2024,03:15:31,,5049,,,,,,
12-08-2024,03:16:01,,5049,,,,,,
12-08-2024,03:16:31,,5049,,,,,,
12-08-2024,03:17:01,,5049,,,,,,
12-08-2024,03:17:31,,5049,,,,,,
12-08-2024,03:18:01,,5049,,,,,,
12-08-2024,03:18:31,,5049,,,,,,
12-08-2024,03:19:01,,5049,,,,,,
12-08-2024,03:19:31,,5049,,,,,,
12-08-2024,03:20:01,,5049,,,,,,
12-08-2024,03:20:31,,5049,,,,,,
12-08-2024,03:21:01,,5049,,,,,,
12-08-2024,03:21:31,,5049,,,,,,
12-08-2024,03:22:01,,5049,,,,,,
12-08-2024,03:22:31,,5049,,,,,,
12-08-2024,03:23:01,,5049,,,,,,
12-08-2024,03:23:31,,5049,,,,,,
12-08-2024,03:24:01,,5049,,,,,,
12-08-2024,03:24:31,,5049,,,,,,
12-08-2024,03:25:01,,5049,,,,,,
12-08-2024,03:25:31,,5049,,,,,,
12-08-2024,03:26:01,,5049,,,,,,
12-08-2024,03:26:31,,5049,,,,,,
12-08-2024,03:27:01,,5049,,,,,,
12-08-2024,03:27:31,,5049,,,,,,
12-08-2024,03:28:01,,5049,,,,,,
12-08-2024,03:28:31,,5049,,,,,,
12-08-2024,03:29:01,,5049,,,,,,
12-08-2024,03:29:31,,5049,,,,,,
12-08-2024,03:30:01,,5049,,,,,,
12-08-2024,03:30:31,,5049,,,,,,
12-08-2024,03:31:01,,5049,,,,,,
12-08-2024,03:31:31,,5049,,,,,,
12-08-2024,03:32:01,,5049,,,,,,
12-08-2024,03:32:31,,5049,,,,,,
12-08-2024,03:33:01,,5049,,,,,,
12-08-2024,03:33:31,,5049,,,,,,
12-08-2024,03:34:01,,5049,,,,,,
12-08-2024,03:34:31,,5049,,,,,,
12-08-2024,03:35:01,,5049,,,,,,
12-08-2024,03:35:32,,5049,,,,,,
12-08-2024,03:36:01,,5049,,,,,,
12-08-2024,03:36:31,,5049,,,,,,
12-08-2024,03:37:01,,5049,,,,,,
12-08-2024,03:37:31,,5049,,,,,,
12-08-2024,03:38:01,,5049,,,,,,
12-08-2024,03:38:31,,5049,,,,,,
12-08-2024,03:39:01,,5049,,,,,,
12-08-2024,03:39:31,,5049,,,,,,
12-08-2024,03:40:01,,5049,,,,,,
12-08-2024,03:40:31,,5049,,,,,,
12-08-2024,03:41:01,,5049,,,,,,
12-08-2024,03:41:31,,5049,,,,,,
12-08-2024,03:42:01,,5049,,,,,,
12-08-2024,03:42:31,,5049,,,,,,
12-08-2024,03:43:01,,5049,,,,,,
12-08-2024,03:43:31,,5049,,,,,,
12-08-2024,03:44:01,,5049,,,,,,
12-08-2024,03:44:31,,5049,,,,,,
12-08-2024,03:45:01,,5049,,,,,,
12-08-2024,03:45:31,,5049,,,,,,
12-08-2024,03:46:01,,5049,,,,,,
12-08-2024,03:46:31,,5049,,,,,,
12-08-2024,03:47:01,,5049,,,,,,
12-08-2024,03:47:31,,5049,,,,,,
12-08-2024,03:48:01,,5049,,,,,,
12-08-2024,03:48:31,,5049,,,,,,
12-08-2024,03:49:01,,5049,,,,,,
12-08-2024,03:49:31,,5049,,,,,,
12-08-2024,03:50:01,,5049,,,,,,
12-08-2024,03:50:31,,5049,,,,,,
12-08-2024,03:51:02,,5049,,,,,,
12-08-2024,03:51:31,,5049,,,,,,
12-08-2024,03:52:01,,5049,,,,,,
12-08-2024,03:52:32,,5049,,,,,,
12-08-2024,03:53:01,,5049,,,,,,
12-08-2024,03:53:31,,5049,,,,,,
12-08-2024,03:54:01,,5049,,,,,,
12-08-2024,03:54:31,,5049,,,,,,
12-08-2024,03:55:01,,5049,,,,,,
12-08-2024,03:55:31,,5049,,,,,,
12-08-2024,03:56:01,,5049,,,,,,
12-08-2024,03:56:31,,5049,,,,,,
12-08-2024,03:57:01,,5049,,,,,,
12-08-2024,03:57:31,,5049,,,,,,
12-08-2024,03:58:01,,5049,,,,,,
12-08-2024,03:58:31,,5049,,,,,,
12-08-2024,03:59:01,,5049,,,,,,
12-08-2024,03:59:31,,5049,,,,,,
12-08-2024,04:00:01,,5049,,,,,,
12-08-2024,04:00:31,,5049,,,,,,
12-08-2024,04:01:01,,5049,,,,,,
12-08-2024,04:01:31,,5049,,,,,,
12-08-2024,04:02:01,,5049,,,,,,
12-08-2024,04:02:31,,5049,,,,,,
12-08-2024,04:03:01,,5049,,,,,,
12-08-2024,04:03:31,,5049,,,,,,
12-08-2024,04:04:01,,5049,,,,,,
12-08-2024,04:04:32,,5049,,,,,,
12-08-2024,04:05:01,,5049,,,,,,
12-08-2024,04:05:31,,5049,,,,,,
12-08-2024,04:06:01,,5049,,,,,,
12-08-2024,04:06:31,,5049,,,,,,
12-08-2024,04:07:01,,5049,,,,,,
12-08-2024,04:07:31,,5049,,,,,,
12-08-2024,04:08:02,,5049,,,,,,
12-08-2024,04:08:31,,5049,,,,,,
12-08-2024,04:09:02,,5049,,,,,,
12-08-2024,04:09:32,,5049,,,,,,
12-08-2024,04:10:01,,5049,,,,,,
12-08-2024,04:10:32,,5049,,,,,,
12-08-2024,04:11:02,,5049,,,,,,
12-08-2024,04:11:31,,5049,,,,,,
12-08-2024,04:12:02,,5049,,,,,,
12-08-2024,04:12:32,,5049,,,,,,
12-08-2024,04:13:02,,5049,,,,,,
12-08-2024,04:13:32,,5049,,,,,,
12-08-2024,04:14:01,,5049,,,,,,
12-08-2024,04:14:32,,5049,,,,,,
12-08-2024,04:15:02,,5049,,,,,,
12-08-2024,04:15:32,,5049,,,,,,
12-08-2024,04:16:02,,5049,,,,,,
12-08-2024,04:16:32,,5049,,,,,,
12-08-2024,04:17:02,,5049,,,,,,
12-08-2024,04:17:32,,5049,,,,,,
12-08-2024,04:18:02,,5049,,,,,,
12-08-2024,04:18:32,,5049,,,,,,
12-08-2024,04:19:02,,5049,,,,,,
12-08-2024,04:19:31,,5049,,,,,,
12-08-2024,04:20:02,,5049,,,,,,
12-08-2024,04:20:32,,5049,,,,,,
12-08-2024,04:21:02,,5049,,,,,,
12-08-2024,04:21:32,,5049,,,,,,
12-08-2024,04:22:02,,5049,,,,,,
12-08-2024,04:22:32,,5049,,,,,,
12-08-2024,04:23:02,,5049,,,,,,
12-08-2024,04:23:32,,5049,,,,,,
12-08-2024,04:24:02,,5049,,,,,,
12-08-2024,04:24:32,,5049,,,,,,
12-08-2024,04:25:02,,5049,,,,,,
12-08-2024,04:25:32,,5049,,,,,,
12-08-2024,04:26:02,,5049,,,,,,
12-08-2024,04:26:32,,5049,,,,,,
12-08-2024,04:27:02,,5049,,,,,,
12-08-2024,04:27:32,,5049,,,,,,
12-08-2024,04:28:02,,5049,,,,,,
12-08-2024,04:28:32,,5049,,,,,,
12-08-2024,04:29:02,,5049,,,,,,
12-08-2024,04:29:32,,5049,,,,,,
12-08-2024,04:30:02,,5049,,,,,,
12-08-2024,04:30:32,,5049,,,,,,
12-08-2024,04:31:02,,5049,,,,,,
12-08-2024,04:31:32,,5049,,,,,,
12-08-2024,04:32:02,,5049,,,,,,
12-08-2024,04:32:32,,5049,,,,,,
12-08-2024,04:33:02,,5049,,,,,,
12-08-2024,04:33:32,,5049,,,,,,
12-08-2024,04:34:02,,5049,,,,,,
12-08-2024,04:34:32,,5049,,,,,,
12-08-2024,04:35:02,,5049,,,,,,
12-08-2024,04:35:32,,5049,,,,,,
12-08-2024,04:36:02,,5049,,,,,,
12-08-2024,04:36:32,,5049,,,,,,
12-08-2024,04:37:02,,5049,,,,,,
12-08-2024,04:37:32,,5049,,,,,,
12-08-2024,04:38:02,,5049,,,,,,
12-08-2024,04:38:32,,5049,,,,,,
12-08-2024,04:39:02,,5049,,,,,,
12-08-2024,04:39:32,,5049,,,,,,
12-08-2024,04:40:02,,5049,,,,,,
12-08-2024,04:40:32,,5049,,,,,,
12-08-2024,04:41:02,,5049,,,,,,
12-08-2024,04:41:32,,5049,,,,,,
12-08-2024,04:42:02,,5049,,,,,,
12-08-2024,04:42:32,,5049,,,,,,
12-08-2024,04:43:02,,5049,,,,,,
12-08-2024,04:43:32,,5049,,,,,,
12-08-2024,04:44:02,,5049,,,,,,
12-08-2024,04:44:32,,5049,,,,,,
12-08-2024,04:45:02,,5049,,,,,,
12-08-2024,04:45:32,,5049,,,,,,
12-08-2024,04:46:02,,5049,,,,,,
12-08-2024,04:46:32,,5049,,,,,,
12-08-2024,04:47:02,,5049,,,,,,
12-08-2024,04:47:32,,5049,,,,,,
12-08-2024,04:48:02,,5049,,,,,,
12-08-2024,04:48:32,,5049,,,,,,
12-08-2024,04:49:02,,5049,,,,,,
12-08-2024,04:49:32,,5049,,,,,,
12-08-2024,04:50:02,,5049,,,,,,
12-08-2024,04:50:32,,5049,,,,,,
12-08-2024,04:51:02,,5049,,,,,,
12-08-2024,04:54:01,,5049,,,,,,
12-08-2024,04:54:30,,5049,,,,,,
12-08-2024,04:55:00,,5049,,,,,,
12-08-2024,04:55:30,,5049,,,,,,
12-08-2024,04:56:00,,5049,,,,,,
12-08-2024,04:56:30,,5049,,,,,,
12-08-2024,04:57:00,,5049,,,,,,
12-08-2024,04:57:30,,5049,,,,,,
12-08-2024,04:58:00,,5049,,,,,,
12-08-2024,04:58:30,,5049,,,,,,
12-08-2024,04:59:00,,5049,,,,,,
12-08-2024,04:59:30,,5049,,,,,,
12-08-2024,05:00:00,,5049,,,,,,
12-08-2024,05:00:30,,5049,,,,,,
12-08-2024,05:01:00,,5049,,,,,,
12-08-2024,05:01:30,,5049,,,,,,
12-08-2024,05:02:00,,5049,,,,,,
12-08-2024,05:07:01,,5049,,,,,,
12-08-2024,05:07:31,,5049,,,,,,
12-08-2024,05:08:01,,5049,,,,,,
12-08-2024,05:08:31,,5049,,,,,,
12-08-2024,05:09:01,,5049,,,,,,
12-08-2024,05:09:31,,5049,,,,,,
12-08-2024,05:10:01,,5049,,,,,,
12-08-2024,05:10:31,,5049,,,,,,
12-08-2024,05:11:01,,5049,,,,,,
12-08-2024,05:11:31,,5049,,,,,,
12-08-2024,05:12:01,,5049,,,,,,
12-08-2024,05:12:31,,5049,,,,,,
12-08-2024,05:13:01,,5049,,,,,,
12-08-2024,05:13:31,,5049,,,,,,
12-08-2024,05:14:01,,5049,,,,,,
12-08-2024,05:14:31,,5049,,,,,,
12-08-2024,05:15:01,,5049,,,,,,
12-08-2024,05:15:31,,5049,,,,,,
12-08-2024,05:16:01,,5049,,,,,,
12-08-2024,05:16:31,,5049,,,,,,
12-08-2024,05:17:01,,5049,,,,,,
12-08-2024,05:17:31,,5049,,,,,,
12-08-2024,05:18:01,,5049,,,,,,
12-08-2024,05:18:31,,5049,,,,,,
12-08-2024,05:19:01,,5049,,,,,,
12-08-2024,05:19:31,,5049,,,,,,
12-08-2024,05:20:01,,5049,,,,,,
12-08-2024,05:20:31,,5049,,,,,,
12-08-2024,05:21:01,,5049,,,,,,
12-08-2024,05:21:31,,5049,,,,,,
12-08-2024,05:22:01,,5049,,,,,,
12-08-2024,05:22:31,,5049,,,,,,
12-08-2024,05:23:01,,5049,,,,,,
12-08-2024,05:23:31,,5049,,,,,,
12-08-2024,05:24:01,,5049,,,,,,
12-08-2024,05:24:31,,5049,,,,,,
12-08-2024,05:25:01,,5049,,,,,,
12-08-2024,05:25:31,,5049,,,,,,
12-08-2024,05:26:01,,5049,,,,,,
12-08-2024,05:26:31,,5049,,,,,,
12-08-2024,05:27:01,,5049,,,,,,
12-08-2024,05:27:31,,5049,,,,,,
12-08-2024,05:28:01,,5049,,,,,,
12-08-2024,05:28:31,,5049,,,,,,
12-08-2024,05:30:40,,5049,,,,,,
12-08-2024,05:31:09,,5049,,,,,,
12-08-2024,05:31:39,,5049,,,,,,
12-08-2024,05:32:09,,5049,,,,,,
12-08-2024,05:32:39,,5049,,,,,,
12-08-2024,05:33:09,,5049,,,,,,
12-08-2024,05:33:39,,5049,,,,,,
12-08-2024,05:34:09,,5049,,,,,,
12-08-2024,05:34:39,,5049,,,,,,
12-08-2024,05:35:09,,5049,,,,,,
12-08-2024,05:35:39,,5049,,,,,,
12-08-2024,05:36:09,,5049,,,,,,
12-08-2024,05:36:39,,5049,,,,,,
12-08-2024,05:37:09,,5049,,,,,,
12-08-2024,05:37:39,,5049,,,,,,
12-08-2024,05:38:09,,5049,,,,,,
12-08-2024,05:38:39,,5049,,,,,,
12-08-2024,05:39:09,,5049,,,,,,
12-08-2024,05:39:39,,5049,,,,,,
12-08-2024,05:40:09,,5049,,,,,,
12-08-2024,05:40:39,,5049,,,,,,
12-08-2024,05:41:09,,5049,,,,,,
12-08-2024,05:41:39,,5049,,,,,,
12-08-2024,05:42:09,,5049,,,,,,
12-08-2024,05:42:39,,5049,,,,,,
12-08-2024,05:43:09,,5049,,,,,,
12-08-2024,05:43:39,,5049,,,,,,
12-08-2024,05:44:09,,5049,,,,,,
12-08-2024,05:44:56,,5049,,,,,,
12-08-2024,05:45:26,,5049,,,,,,
12-08-2024,05:45:56,,5049,,,,,,
12-08-2024,05:46:26,,5049,,,,,,
12-08-2024,05:46:56,,5049,,,,,,
12-08-2024,05:47:26,,5049,,,,,,
12-08-2024,05:47:56,,5049,,,,,,
12-08-2024,05:48:26,,5049,,,,,,
12-08-2024,05:48:56,,5049,,,,,,
12-08-2024,05:49:26,,5049,,,,,,
12-08-2024,05:49:56,,5049,,,,,,
12-08-2024,05:50:26,,5049,,,,,,
12-08-2024,05:50:56,,5049,,,,,,
12-08-2024,05:51:26,,5049,,,,,,
12-08-2024,05:51:56,,5049,,,,,,
12-08-2024,05:52:26,,5049,,,,,,
12-08-2024,05:52:56,,5049,,,,,,
12-08-2024,05:53:26,,5049,,,,,,
12-08-2024,05:53:56,,5049,,,,,,
12-08-2024,05:54:26,,5049,,,,,,
12-08-2024,05:54:56,,5049,,,,,,
12-08-2024,05:55:26,,5049,,,,,,
12-08-2024,05:55:56,,5049,,,,,,
12-08-2024,05:56:26,,5049,,,,,,
12-08-2024,05:56:56,,5049,,,,,,
12-08-2024,05:57:26,,5049,,,,,,
12-08-2024,05:57:56,,5049,,,,,,
12-08-2024,05:58:26,,5049,,,,,,
12-08-2024,05:58:56,,5049,,,,,,
12-08-2024,05:59:26,,5049,,,,,,
12-08-2024,05:59:56,,5049,,,,,,
12-08-2024,06:00:26,,5049,,,,,,
12-08-2024,06:00:56,,5049,,,,,,
12-08-2024,06:01:26,,5049,,,,,,
12-08-2024,06:01:56,,5049,,,,,,
12-08-2024,06:02:26,,5049,,,,,,
12-08-2024,06:02:56,,5049,,,,,,
12-08-2024,06:03:26,,5049,,,,,,
12-08-2024,06:03:56,,5049,,,,,,
12-08-2024,06:04:26,,5049,,,,,,
12-08-2024,06:04:56,,5049,,,,,,
12-08-2024,06:05:26,,5049,,,,,,
12-08-2024,06:05:56,,5049,,,,,,
12-08-2024,06:06:26,,5049,,,,,,
12-08-2024,06:06:56,,5049,,,,,,
12-08-2024,06:07:26,,5049,,,,,,
12-08-2024,06:07:56,,5049,,,,,,
12-08-2024,06:08:26,,5049,,,,,,
12-08-2024,06:08:56,,5049,,,,,,
12-08-2024,06:09:26,,5049,,,,,,
12-08-2024,06:09:56,,5049,,,,,,
12-08-2024,06:10:26,,5049,,,,,,
12-08-2024,06:10:56,,5049,,,,,,
12-08-2024,06:11:26,,5049,,,,,,
12-08-2024,06:11:56,,5049,,,,,,
